X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-84.7195799997955,42.8192899997997,1087894,62-LG-0110,LG-0110,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Upper Grand,Looking Glass River,LG-0110,0405000406,04050004,Investigative,Looking Glass River @ Bauer Rd,d/s Openlander Drain,2019005,,-84.71958,42.81929,1.4,J,0.38,1.9,0.47,K,0.47,1.9,1.5,,0.28,0.94,0.84,K,0.84,1.9,0.56,K,0.56,1.9,0.38,K,0.38,1.9,,,,,6.8,,1.9,5.6,1.5,,0.28,0.94,0.91,J,0.38,0.94,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.28,K,0.28,0.94,,,,,0.47,K,0.47,2.8,,,,,0.81,J,0.38,1.9,0.38,K,0.38,1.9,0.94,K,0.94,2.8,2.2,J,1.9,5.6,0.38,K,0.38,1.9,0.94,K,0.94,2.8,,,,,,,,,0.94,K,0.94,1.9,,,,,1.9,K,1.9,5.6,,,,,,,,,0.56,K,0.56,1.9,0.38,K,0.38,0.94,,,,,0.94,K,0.94,2.8,,,,,,,,,,,,,{FA302FB0-6A47-4E22-BBD1-E75BEF45FAC0},355
-84.5798200000965,42.7571199995968,240-117172-1,62-GR-0305,GR-0305,,TestAmerica North Canton,240-117172-1,Water,2019/08/08 00:00:00+00,PFAS Standard List (24 Analyt,1,2019/08/22 00:00:00+00,1,ng/l,Upper Grand,Grand River,GR-0305,0405000407,04050004,Investigative,Grand River @ Sunset Ave,d/s Landfill,2019008,,-84.57982,42.75712,3.1,,0.4,1.6,0.4,K,0.4,1.6,1.8,,0.4,1.6,0.4,K,0.4,1.6,0.4,K,0.4,1.6,0.57,J,0.4,1.6,,,,,4.4,,1.6,4,1.9,,0.4,1.6,1.2,J,0.4,1.6,0.4,K,0.4,1.6,0.43,J,0.4,1.6,0.4,K,0.4,1.6,,,,,0.4,K,0.4,1.6,,,,,1.9,,0.4,1.6,0.4,K,0.4,1.6,0.48,K,0.48,1.6,3.7,,0.4,1.6,0.4,K,0.4,1.6,0.4,K,0.4,2.4,,,,,,,,,1.6,K,1.6,4,,,,,0.8,K,0.8,2.4,,,,,,,,,0.4,K,0.4,1.6,0.4,K,0.4,1.6,,,,,0.4,K,0.4,1.6,,,,,,,,,,,,,{8A300491-F07F-4030-A0B2-9B26DE142A58},356
-84.602859999788,42.824419999741,1087892,62-LG-0150,LG-0150R,Replicate,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,2,ng/l,Upper Grand,Looking Glass River,LG-0150,0405000406,04050004,Investigative,Looking Glass River @ Airport Rd,d/s Southern Clinton County WWTP,2019005,,-84.60286,42.82442,1.3,J,0.38,1.9,1.9,,0.47,1.9,1.4,,0.28,0.94,0.85,K,0.85,1.9,0.57,K,0.57,1.9,0.38,K,0.38,1.9,,,,,6.8,,1.9,5.7,1.4,,0.28,0.94,0.94,,0.38,0.94,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.54,J,0.28,0.94,,,,,0.47,K,0.47,2.8,,,,,1.2,J,0.38,1.9,1.4,J,0.38,1.9,0.94,K,0.94,2.8,2.1,J,1.9,5.7,0.38,K,0.38,1.9,0.94,K,0.94,2.8,,,,,,,,,0.94,K,0.94,1.9,,,,,1.9,K,1.9,5.7,,,,,,,,,0.57,K,0.57,1.9,2.1,,0.38,0.94,,,,,0.94,K,0.94,2.8,,,,,,,,,,,,,{0160A1B9-C9AE-471C-8BBB-64C70A3E8937},357
-85.6509280001467,43.1240550003673,320-43084-9,36-RR-0300,RR300,,TestAmerica Sacramento,320-43084-1,Water,2018/09/10 00:00:00+00,537 (modified),1,2018/09/22 00:00:00+00,1,ng/L,Lower Grand,Rogue River,RR-0300,0405000604,04050006,Investigative,Pine Island Drive NE,"upstream Freska Lake; 2018 caged fish site",2018710,,-85.650928,43.124055,1.2,J,0.53,1.8,0.5,K,0.5,1.8,1.8,,0.78,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.59,J B,0.16,1.8,,,,,6.8,,0.32,1.8,1.3,J,0.18,1.8,0.9,J,0.23,1.8,0.17,K,0.17,1.8,0.36,J,0.25,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,1.4,J,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,1.3,J,0.45,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,770,E B *,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{6E4F9A90-F5A7-436D-AAB0-598349724EB3},358
-84.3633599999267,42.227249999974,1087859,62-GR-0510,GR-0510D,Duplicate,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,2,ng/l,Upper Grand,Grand River,GR-0510,0405000401,04050004,Investigative,Grand River @ E. High St,Reference (Repeat Sample Location),2019005,,-84.36336,42.22725,1.5,J,0.38,1.9,0.47,K,0.47,1.9,1.9,,0.28,0.94,0.85,K,0.85,1.9,0.57,K,0.57,1.9,0.42,J,0.38,1.9,,,,,5.7,,1.9,5.7,1.3,,0.28,0.94,0.77,J,0.38,0.94,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.28,K,0.28,0.94,,,,,0.47,J,0.47,2.8,,,,,0.88,J,0.38,1.9,0.38,K,0.38,1.9,0.94,K,0.94,2.8,2.2,J,1.9,5.7,0.38,K,0.38,1.9,0.94,K,0.94,2.8,,,,,,,,,0.94,K,0.94,1.9,,,,,1.9,K,1.9,5.7,,,,,,,,,0.57,K,0.57,1.9,0.38,K,0.38,0.94,,,,,0.94,K,0.94,2.8,,,,,,,,,,,,,{1D23BA2C-11F3-4323-8527-E509F458F274},359
-84.6470299996282,42.519819999752,1087871,62-GR-0360,GR-0360,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Upper Grand,Grand River,GR-0360,0405000407,04050004,Investigative,Grand River Near Raymerville Ct,d/s Eaton Rapids WWTP,2019005,,-84.64703,42.51982,1.6,,0.32,1.6,0.41,K,0.41,1.6,1.6,,0.24,0.81,0.73,K,0.73,1.6,0.49,K,0.49,1.6,0.41,J,0.32,1.6,,,,,5.3,,1.6,4.9,1.1,,0.24,0.81,0.72,J,0.32,0.81,0.32,K,0.32,1.6,0.37,J,0.32,1.6,0.24,K,0.24,0.81,,,,,0.41,K,0.41,2.4,,,,,2.6,,0.32,1.6,0.32,K,0.32,1.6,0.81,K,0.81,2.4,2.1,J,1.6,4.9,0.32,K,0.32,1.6,0.81,K,0.81,2.4,,,,,,,,,0.81,K,0.81,1.6,,,,,1.6,K,1.6,4.9,,,,,,,,,0.49,K,0.49,1.6,0.32,K,0.32,0.81,,,,,0.81,K,0.81,2.4,,,,,,,,,,,,,{507CF9D3-736F-4F07-927C-E5CB960073AD},360
-86.0919600005133,43.0308799999926,240-114874-3,36-LR-0100,LR-0100,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Little Robinson Creek,LR-0100,0405000607,04050006,Investigative,Little Robinson Creek @ 231,Potential drainage (Robinson Elementary),2019005,,-86.09196,43.03088,0.93,J,0.38,1.9,0.47,K,0.47,1.9,1.6,,0.28,0.95,0.85,K,0.85,1.9,0.57,K,0.57,1.9,0.38,K,0.38,1.9,,,,,7.8,,1.9,5.7,0.85,J,0.28,0.95,0.78,J,0.38,0.95,0.38,K,0.38,1.9,0.38,J,0.38,1.9,0.28,K,0.28,0.95,,,,,0.47,K,0.47,2.8,,,,,1.2,J,0.38,1.9,0.38,K,0.38,1.9,0.95,K,0.95,2.8,1.9,K,1.9,5.7,0.38,K,0.38,1.9,0.95,K,0.95,2.8,,,,,,,,,0.95,K,0.95,1.9,,,,,1.9,K,1.9,5.7,,,,,,,,,0.57,K,0.57,1.9,0.38,K,0.38,0.95,,,,,0.95,K,0.95,2.8,,,,,,,,,,,,,{2762A1DC-3FDC-41C2-A2B4-B8BCA2270FDC},361
-85.7422800001596,42.9211099997767,240-114874-4,36-RY-0010,RY-0010,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Roys Creek,RY-0010,0405000605,04050006,Investigative,Roys Creek @ Viaduct St,d/s Groundwater contamination & additional sources,2019005,,-85.74228,42.92111,4.1,,0.37,1.8,0.46,K,0.46,1.8,2.4,,0.28,0.92,0.83,K,0.83,1.8,0.55,K,0.55,1.8,1.7,J,0.37,1.8,,,,,5.6,,1.8,5.5,3.2,,0.28,0.92,1.6,,0.37,0.92,0.37,K,0.37,1.8,0.38,J,0.37,1.8,0.28,K,0.28,0.92,,,,,0.46,K,0.46,2.8,,,,,7.4,,0.37,1.8,0.37,K,0.37,1.8,0.92,K,0.92,2.8,3.8,J,1.8,5.5,0.37,K,0.37,1.8,0.92,K,0.92,2.8,,,,,,,,,3.8,,0.92,1.8,,,,,1.8,K,1.8,5.5,,,,,,,,,0.55,K,0.55,1.8,0.37,K,0.37,0.92,,,,,0.92,K,0.92,2.8,,,,,,,,,,,,,{7629DDC6-C668-425F-900C-4A1D565D4F25},362
-85.5308615140613,43.0073437976447,EGC-0010,36-EGC-0010,EGC-0010,,Vista Analytical,2103279,H20,2021/03/23 00:00:00+00,EPA-537M,1,2021/04/05 00:00:00+00,1,ng/L,Lower Grand,Egypt Creek,EGC-0010,0405000605,04050006,Investigative,Pettis ,,2021207,,-85.53086151,43.0073438,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.48,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,{5B43049C-6921-4412-9801-C3D1A29C60ED},363
-85.2351599995279,43.0780500003113,1087918,36-FR-0100,FR-0100D,Duplicate,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,2,ng/l,Lower Grand,Flat River,FR-0100,0405000602,04050006,Investigative,Flat River Near Flat River Trail,d/s Belding WWTP,2019005,,-85.23516,43.07805,0.79,J,0.37,1.9,0.47,K,0.47,1.9,1.4,,0.28,0.93,0.84,K,0.84,1.9,0.56,K,0.56,1.9,0.37,K,0.37,1.9,,,,,4,J,1.9,5.6,1,,0.28,0.93,0.56,J,0.37,0.93,0.37,K,0.37,1.9,0.4,J,0.37,1.9,0.28,K,0.28,0.93,,,,,0.47,K,0.47,2.8,,,,,0.8,JB,0.37,1.9,0.37,K,0.37,1.9,0.93,K,0.93,2.8,1.9,K,1.9,5.6,0.37,K,0.37,1.9,0.93,K,0.93,2.8,,,,,,,,,0.93,K,0.93,1.9,,,,,1.9,K,1.9,5.6,,,,,,,,,0.56,K,0.56,1.9,0.37,K,0.37,0.93,,,,,0.93,K,0.93,2.8,,,,,,,,,,,,,{7D473491-18BA-4E05-A7FC-52C56DE16D68},364
-85.5558069999054,43.1375409995582,320-43084-11,36-RR-0060,RR100,,TestAmerica Sacramento,320-43084-1,Water,2018/09/10 00:00:00+00,537 (modified),1,2018/09/22 00:00:00+00,1,ng/L,Lower Grand,Rogue River,RR-0060,0405000604,04050006,Investigative,off White Pine Trail,"upstream Rockford pond; 2018 caged fish site",2018710,,-85.555807,43.137541,1.3,J,0.59,2,0.56,K,0.56,2,2.7,,0.86,2,0.31,K,0.31,2,0.32,K,0.32,2,1.1,J B,0.17,2,,,,,6.1,,0.35,2,1.9,J,0.2,2,1.1,J,0.25,2,0.73,J,0.19,2,0.39,J,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,6.6,,0.55,2,1.1,K,1.1,2,3.1,K,3.1,20,1.6,J,0.5,2,0.32,J,0.3,2,1.9,K,1.9,20,,,,,,,,,820,E B *,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.3,K,5.3,20,,,,,,,,,,,,,{9C0CA9C3-7BD7-4AD8-BF03-5E118E8670CD},365
-84.5669600004752,42.7196999995805,1087874,62-GR-0330,GR-0330,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Upper Grand,Grand River,GR-0330,0405000407,04050004,Investigative,Grand River @ S MLK Jr Blvd,u/s Red Cedar confluence,2019005,,-84.56696,42.7197,1.9,,0.39,1.9,0.49,K,0.49,1.9,1.7,,0.29,0.97,0.87,K,0.87,1.9,0.58,K,0.58,1.9,0.39,J,0.39,1.9,,,,,6.5,,1.9,5.8,1.5,,0.29,0.97,1,,0.39,0.97,0.39,K,0.39,1.9,0.39,K,0.39,1.9,0.29,K,0.29,0.97,,,,,0.49,K,0.49,2.9,,,,,1.8,J,0.39,1.9,0.39,K,0.39,1.9,0.97,K,0.97,2.9,2.4,J,1.9,5.8,0.39,K,0.39,1.9,0.97,K,0.97,2.9,,,,,,,,,0.97,K,0.97,1.9,,,,,1.9,K,1.9,5.8,,,,,,,,,0.58,K,0.58,1.9,0.39,K,0.39,0.97,,,,,0.97,K,0.97,2.9,,,,,,,,,,,,,{130F17E0-FD8D-4DAC-B460-FADF809557F4},366
-85.6742300001909,42.9767799997708,240-114874-5,36-GR-0115,GR-0115,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Grand River,GR-0115,0405000605,04050006,Investigative,Grand River @ Newberry St,d/s Coldbrook Creek confluence,2019005,,-85.67423,42.97678,1.5,J,0.38,1.9,0.47,K,0.47,1.9,1.2,,0.28,0.94,0.84,K,0.84,1.9,0.56,K,0.56,1.9,0.47,J,0.38,1.9,,,,,3.9,J,1.9,5.6,1.1,,0.28,0.94,0.92,J,0.38,0.94,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.28,K,0.28,0.94,,,,,0.57,J,0.47,2.8,,,,,1.6,J,0.38,1.9,0.38,K,0.38,1.9,0.94,K,0.94,2.8,2,J,1.9,5.6,0.38,K,0.38,1.9,0.94,K,0.94,2.8,,,,,,,,,4.6,,0.94,1.9,,,,,1.9,K,1.9,5.6,,,,,,,,,0.56,K,0.56,1.9,0.38,K,0.38,0.94,,,,,0.94,K,0.94,2.8,,,,,,,,,,,,,{71C8FA52-7592-40C6-BCF7-0535F7700B58},367
-84.4453199994418,42.5886300004215,1087880,62-SM-0100,SM-0100,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Upper Grand,Sycamore Creek,SM-0100,0405000405,04050004,Investigative,Sycamore Creek near Mason Cemetery,d/s Mason WWTP,2019005,,-84.44532,42.58863,2.2,,0.37,1.9,0.47,K,0.47,1.9,1.2,,0.28,0.93,0.84,K,0.84,1.9,0.56,K,0.56,1.9,1.2,J,0.37,1.9,,,,,5.4,J,1.9,5.6,2.1,,0.28,0.93,0.61,J,0.37,0.93,0.37,K,0.37,1.9,0.37,K,0.37,1.9,0.28,K,0.28,0.93,,,,,0.47,K,0.47,2.8,,,,,1.9,,0.37,1.9,0.37,K,0.37,1.9,0.93,K,0.93,2.8,2.1,J,1.9,5.6,0.37,K,0.37,1.9,0.93,K,0.93,2.8,,,,,,,,,1.3,J,0.93,1.9,,,,,1.9,K,1.9,5.6,,,,,,,,,0.56,K,0.56,1.9,0.37,K,0.37,0.93,,,,,0.93,K,0.93,2.8,,,,,,,,,,,,,{DF20E698-B683-4152-ADFE-0E88BF0B932C},368
-84.5787000001285,42.7590199999563,240-117172-1,62-RD-0005,RD-0005,,TestAmerica North Canton,240-117172-1,Water,2019/08/08 00:00:00+00,PFAS Standard List (24 Analyt,1,2019/08/16 00:00:00+00,1,ng/l,Upper Grand,Reynolds Drain,RD-0005,0405000407,04050004,Investigative,Tecumseh Park,Reynolds Drain Pond,2019008,,-84.5787,42.75902,24,,0.4,1.6,0.6,J,0.4,1.6,15,,0.4,1.6,3.8,,0.4,1.6,0.4,K,0.4,1.6,31,,0.4,1.6,,,,,14,,1.6,4,6.2,,0.4,1.6,9.2,,0.4,1.6,1,J,0.4,1.6,13,,0.4,1.6,0.4,K,0.4,1.6,,,,,0.4,K,0.4,1.6,,,,,37,,0.4,1.6,1.1,J,0.4,1.6,0.48,K,0.48,1.6,25,,0.4,1.6,4.3,,0.4,1.6,0.4,K,0.4,2.4,,,,,,,,,2.5,J,1.6,4,,,,,0.8,K,0.8,2.4,,,,,,,,,0.4,K,0.4,1.6,0.4,K,0.4,1.6,,,,,0.4,K,0.4,1.6,,,,,,,,,,,,,{2AB3610E-9EFD-43DF-A1A0-3734093A920E},369
-85.5914499998191,43.0638400002754,240-114874-6,36-RR-0010,RR-0010,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Rogue River,RR-0010,0405000604,04050006,Investigative,Rogue River @ West River Dr,Near Mouth (repeat sample location),2019005,,-85.59145,43.06384,1.9,,0.38,1.9,0.47,K,0.47,1.9,6.5,,0.28,0.95,0.85,K,0.85,1.9,0.57,K,0.57,1.9,1.5,J,0.38,1.9,,,,,4,J,1.9,5.7,2.6,,0.28,0.95,1.2,,0.38,0.95,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.28,K,0.28,0.95,,,,,0.47,K,0.47,2.8,,,,,16,,0.38,1.9,0.38,K,0.38,1.9,0.95,K,0.95,2.8,1.9,K,1.9,5.7,0.79,J,0.38,1.9,0.95,K,0.95,2.8,,,,,,,,,0.95,K,0.95,1.9,,,,,1.9,K,1.9,5.7,,,,,,,,,0.57,K,0.57,1.9,0.38,K,0.38,0.95,,,,,0.95,K,0.95,2.8,,,,,,,,,,,,,{8EA58436-6486-4A03-913E-97E38F13A0F6},370
-84.4080100003027,42.2522100001817,9954538,62-GR-0480,GR0980,,Eurofins Lancaster Labora,240-106186-1,H2O,2018/12/20 00:00:00+00,EPA-537M,1,2019/01/11 00:00:00+00,1,ng/L,Upper Grand,Grand River,GR-0480,0405000401,04050004,Investigative,Grand River @ W. Trail St,Repeat Sample Location (Michner Plating),2018720,,-84.40801,42.25221,1.5,J,0.38,1.9,0.47,K,0.47,1.9,1,,0.28,0.94,0.85,K,0.85,1.9,0.57,K,0.57,1.9,0.38,K,0.38,1.9,,,,,2.3,J,1.9,5.7,1.3,,0.28,0.94,,,,,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.28,K,0.28,0.94,,,,,0.47,K,0.47,2.8,,,,,2,,0.38,1.9,0.38,K,0.38,1.9,0.94,K,0.94,2.8,2.8,J,1.9,5.7,0.38,K,0.38,1.9,0.94,K,0.94,2.8,,,,,,,,,0.94,K,0.94,1.9,,,,,1.9,K,1.9,5.7,,,,,,,,,0.57,K,0.57,1.9,0.38,K,0.38,0.94,,,,,0.94,K,0.94,2.8,,,,,,,,,,,,,{6EAA4373-9487-4030-A233-18B0D75EEC22},371
-85.6935842621378,42.9981931900931,IM-0025,36-IM-0025,IM-0025,,Vista Analytical,2103279,H20,2021/03/23 00:00:00+00,EPA-537M,1,2021/04/05 00:00:00+00,1,ng/L,Lower Grand,Indian Mill Creek,IM-0025,0405000605,04050006,Investigative,Richmond Park,,2021207,,-85.69358426,42.99819319,1.43,J,1.02,4.07,1.02,K,1.02,4.07,1.18,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.55,J,1.02,4.07,,,,,2.13,J,1.02,4.07,2.55,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,2.4,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.61,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,,,,,,,,,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,{FC5F03AA-CB55-4F21-B5FC-792E71D36312},372
-85.0470499996408,42.9743800004485,1087909,36-GR-0240,GR-0240,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Grand River,GR-0240,0405000603,04050006,Investigative,Grand River @ Cleveland St,d/s Ionia City Landfill,2019005,,-85.04705,42.97438,1.6,J,0.38,1.9,0.48,K,0.48,1.9,1.6,,0.29,0.96,0.86,K,0.86,1.9,0.58,K,0.58,1.9,0.55,JB,0.38,1.9,,,,,5.3,J,1.9,5.8,1.5,,0.29,0.96,0.78,J,0.38,0.96,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.29,K,0.29,0.96,,,,,0.53,J,0.48,2.9,,,,,1.5,JB,0.38,1.9,0.38,K,0.38,1.9,0.96,K,0.96,2.9,1.9,K,1.9,5.8,0.38,K,0.38,1.9,0.96,K,0.96,2.9,,,,,,,,,0.96,K,0.96,1.9,,,,,1.9,K,1.9,5.8,,,,,,,,,0.58,K,0.58,1.9,0.38,K,0.38,0.96,,,,,0.96,K,0.96,2.9,,,,,,,,,,,,,{F16E2BA9-3C82-4AEE-B85E-2A6A46EBDB3D},373
-85.8538100001645,42.9361000000656,240-114874-3,36-CL-0010,CL-0010,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Lower Grand,Cedar Lake Drain,CL-0010,0405000607,04050006,Investigative,Cedar Lake Drain @ Fillmore St,Cedar Lake Foam,2019005,,-85.85381,42.9361,1.4,J,0.36,1.8,0.45,K,0.45,1.8,1.7,,0.27,0.9,0.81,K,0.81,1.8,0.54,K,0.54,1.8,0.36,K,0.36,1.8,,,,,3.7,J,1.8,5.4,1.6,,0.27,0.9,0.96,,0.36,0.9,0.36,K,0.36,1.8,0.58,J,0.36,1.8,0.27,K,0.27,0.9,,,,,0.45,K,0.45,2.7,,,,,0.78,J,0.36,1.8,0.36,K,0.36,1.8,0.9,K,0.9,2.7,1.8,K,1.8,5.4,0.36,K,0.36,1.8,0.9,K,0.9,2.7,,,,,,,,,0.9,K,0.9,1.8,,,,,1.8,K,1.8,5.4,,,,,,,,,0.54,K,0.54,1.8,0.36,K,0.36,0.9,,,,,0.9,K,0.9,2.7,,,,,,,,,,,,,{CF29E78F-6D30-40E6-9C6A-29C4724A339F},374
